cnae_division,cnae_division_name,cnae_section,survey_classification_code,survey_classification_name,source_survey,profile_used,granularity_tier,percentile_band,percentile_lower,percentile_upper,n_empresas_na_faixa,receita_total_faixa_mil_reais,receita_media_empresa_faixa_mil_reais,po_total_faixa,po_medio_empresa_faixa,n_empresas_cnae_total,receita_total_cnae_mil_reais,po_total_cnae,data_quality_flag,mapping_ambiguity,base_year,generated_at,model_version
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,1111,7753533.9,6978.878,32379.8,29.14,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,2222,10338045.2,4652.586,41631.2,18.74,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,2778,10338045.2,3721.399,37005.5,13.32,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,2778,7753533.9,2791.049,27754.1,9.99,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,5556,11630300.85,2093.287,46256.9,8.33,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,11112,15507067.8,1395.524,50882.6,4.58,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,27780,18091579.1,651.245,55508.3,2.0,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,55563,12922556.5,232.575,32379.8,0.58,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,66,15420841.41,233649.112,33062.1,500.94,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,66,7117311.42,107838.052,13224.8,200.38,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,133,9489748.56,71351.493,19837.3,149.15,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,133,7117311.42,53513.62,15429.0,116.01,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,267,9489748.56,35542.129,19837.3,74.3,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,333,9489748.56,28497.743,17633.1,52.95,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,333,7117311.42,21373.308,13224.8,39.71,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,667,10675967.13,16005.948,22041.4,33.05,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,1335,14234622.84,10662.639,24245.5,18.16,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,3338,16607059.98,4975.153,26449.7,7.92,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,6683,11862185.7,1774.979,15429.0,2.31,13354,118621857.0,220414.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,718,17100152.94,23816.369,103439.6,144.07,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,718,7892378.28,10992.17,41375.8,57.63,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,1436,10523171.04,7328.114,62063.7,43.22,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,1436,7892378.28,5496.085,48271.8,33.62,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,2873,10523171.04,3662.781,62063.7,21.6,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,3591,10523171.04,2930.429,55167.8,15.36,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,3591,7892378.28,2197.822,41375.8,11.52,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,7183,11838567.42,1648.137,68959.7,9.6,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,14366,15784756.56,1098.758,75855.7,5.28,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,35916,18415549.32,512.739,82751.6,2.3,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,71839,13153963.8,183.103,48271.8,0.67,143667,131539638.0,689597.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,133,3402183.85,25580.33,20350.6,153.01,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,133,1570238.7,11806.306,8140.3,61.2,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,266,2093651.6,7870.871,12210.4,45.9,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,266,1570238.7,5903.153,9497.0,35.7,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,533,2093651.6,3928.052,12210.4,22.91,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,667,2093651.6,3138.908,10853.7,16.27,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,667,1570238.7,2354.181,8140.3,12.2,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,1334,2355358.05,1765.636,13567.1,10.17,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,2669,3140477.4,1176.649,14923.8,5.59,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,6672,3663890.3,549.144,16280.5,2.44,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,13350,2617064.5,196.035,9497.0,0.71,26690,26170645.0,135671.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,685,16980396.16,24788.9,104594.7,152.69,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,685,7837105.92,11441.031,41837.9,61.08,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,1370,10449474.56,7627.354,62756.8,45.81,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,1370,7837105.92,5720.515,48810.9,35.63,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,2740,10449474.56,3813.677,62756.8,22.9,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,3425,10449474.56,3050.941,55783.8,16.29,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,3425,7837105.92,2288.206,41837.9,12.22,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,6851,11755658.88,1715.904,69729.8,10.18,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,13702,15674211.84,1143.936,76702.8,5.6,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,34256,18286580.48,533.821,83675.8,2.44,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,68515,13061843.2,190.642,48810.9,0.71,137024,130618432.0,697298.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,141,4836926.51,34304.443,27964.2,198.33,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,141,2232427.62,15832.82,11185.7,79.33,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,283,2976570.16,10517.916,16778.5,59.29,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,283,2232427.62,7888.437,13050.0,46.11,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,567,2976570.16,5249.683,16778.5,29.59,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,709,2976570.16,4198.265,14914.2,21.04,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,709,2232427.62,3148.699,11185.7,15.78,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,1419,3348641.43,2359.86,18642.8,13.14,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,2838,4464855.24,1573.24,20507.1,7.23,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,7096,5208997.78,734.075,22371.4,3.15,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,14200,3720712.7,262.022,13050.0,0.92,28386,37207127.0,186428.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,181,68961185.67,381001.026,58647.4,324.02,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,181,31828239.54,175846.627,23459.0,129.61,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,363,42437652.72,116908.134,35188.5,96.94,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,363,31828239.54,87681.101,27368.8,75.4,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,727,42437652.72,58373.663,35188.5,48.4,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,909,42437652.72,46686.087,31278.6,34.41,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,909,31828239.54,35014.565,23459.0,25.81,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,1819,47742359.31,26246.487,39098.3,21.49,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,3638,63656479.08,17497.658,43008.1,11.82,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,9096,74265892.26,8164.676,46918.0,5.16,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,18199,53047065.9,2914.834,27368.8,1.5,36385,530470659.0,390983.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,682,40353036.36,59168.675,138295.0,202.78,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,682,18624478.32,27308.619,55318.0,81.11,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,1364,24832637.76,18205.746,82977.0,60.83,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,1364,18624478.32,13654.31,64537.7,47.32,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,2728,24832637.76,9102.873,82977.0,30.42,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,3410,24832637.76,7282.298,73757.4,21.63,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,3410,18624478.32,5461.724,55318.0,16.22,136435,310407972.0,921967.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
